"","workerId","chain","generation","level","arrayTraining","encodingCorrected","nounsUser","prepsUser","seenInTraining"
"7344","A92","J",3,3,"[2,[[2,[1,[3]]]]]","trtmvrs","kvts","mr","false"
"7345","A92","J",3,3,"[0,[[0,1],[1]]]","kmkmvrv","kvts","mr","false"
"7346","A92","J",3,3,"[3,[0,[[1,1]]]]","smkrvmv","kvts","mr","false"
"7347","A92","J",3,3,"[0,[[3,[2]],[2]]]","kmsrtrt","kvts","mr","false"
"7348","A92","J",3,3,"[[0,[1,2]],[3]]","kmvmtrs","kvts","mr","false"
"7349","A92","J",3,3,"[[[2,[1]],[3]],[2]]","trvrsrt","kvts","mr","false"
"7350","A92","J",3,3,"[3,[[3,[0,[3]]]]]","srsmkrs","kvts","mr","false"
"7351","A92","J",3,3,"[[0,[2,[0]]],[1]]","kmtrkrv","kvts","mr","false"
"7352","A92","J",3,3,"[1,[[[0,1],[3]]]]","vrkmvrs","kvts","mr","false"
"7353","A92","J",3,3,"[[[1,3],1],1]","vmsmvmv","kvts","mr","false"
"7354","A92","J",3,3,"[[[1,1],2],1]","vmvmtmv","kvts","mr","false"
"7395","A93","A",9,0,"0","m","mvts","kr","true"
"7396","A93","A",9,0,"1","v","mvts","kr","true"
"7397","A93","A",9,0,"2","t","mvts","kr","true"
"7398","A93","A",9,0,"3","s","mvts","kr","true"
"7399","A93","A",9,1,"[1,3]","mvr","mvts","kr","true"
"7400","A93","A",9,1,"[1,[1]]","vsk","mvts","kr","true"
"7401","A93","A",9,1,"[2,3]","vtm","mvts","kr","true"
"7402","A93","A",9,1,"[0,2]","svr","mvts","kr","true"
"7403","A93","A",9,1,"[1,2]","vkm","mvts","kr","true"
"7404","A93","A",9,1,"[1,[3]]","ktm","mvts","kr","true"
"7405","A93","A",9,1,"[2,[0]]","vsk","mvts","kr","true"
"7406","A93","A",9,1,"[3,[2]]","tkr","mvts","kr","true"
"7407","A93","A",9,1,"[2,0]","mrt","mvts","kr","false"
"7408","A93","A",9,1,"[0,1]","skr","mvts","kr","false"
"7409","A93","A",9,1,"[2,[2]]","vkt","mvts","kr","false"
"7410","A93","A",9,1,"[2,2]","vrm","mvts","kr","false"
"7411","A93","A",9,2,"[[1,[2]],0]","kstms","mvts","kr","true"
"7412","A93","A",9,2,"[[3,[2]],1]","svsmr","mvts","kr","true"
"7413","A93","A",9,2,"[0,[[1,[3]]]]","tksvm","mvts","kr","true"
"7414","A93","A",9,2,"[[1,3],2]","mrskm","mvts","kr","true"
"7415","A93","A",9,2,"[1,[[0,[2]]]]","svskm","mvts","kr","true"
"7416","A93","A",9,2,"[1,[3,[0]]]","tksmr","mvts","kr","true"
"7417","A93","A",9,2,"[[0,[0]],1]","tmtsv","mvts","kr","true"
"7418","A93","A",9,2,"[[1,1],[3]]","smstr","mvts","kr","true"
"7419","A93","A",9,2,"[1,[2,[2]]]","tkmrm","mvts","kr","false"
"7420","A93","A",9,2,"[3,[[0,[0]]]]","stskm","mvts","kr","false"
"7421","A93","A",9,2,"[[3,[3]],[2]]","tmrmv","mvts","kr","false"
"7422","A93","A",9,2,"[1,[3,3]]","svkmk","mvts","kr","false"
"7423","A93","A",9,3,"[0,[[[2,[1]],0]]]","svstrmk","mvts","kr","false"
"7424","A93","A",9,3,"[2,[[2,[1,[3]]]]]","vsvktmk","mvts","kr","false"
"7425","A93","A",9,3,"[0,[[0,1],[1]]]","kvkmrst","mvts","kr","false"
"7426","A93","A",9,3,"[3,[0,[[1,1]]]]","mkmtsrm","mvts","kr","false"
"7427","A93","A",9,3,"[0,[[3,[2]],[2]]]","vstkstm","mvts","kr","false"
"7428","A93","A",9,3,"[[0,[1,2]],[3]]","skkmrvs","mvts","kr","false"
"7429","A93","A",9,3,"[[[2,[1]],[3]],[2]]","tskmksv","mvts","kr","false"
"7430","A93","A",9,3,"[3,[[3,[0,[3]]]]]","skrtkst","mvts","kr","false"
"7431","A93","A",9,3,"[[0,[2,[0]]],[1]]","svktkmr","mvts","kr","false"
"7432","A93","A",9,3,"[1,[[[0,1],[3]]]]","tskvmvr","mvts","kr","false"
"7433","A93","A",9,3,"[[[1,3],1],1]","skmtsvm","mvts","kr","false"
"7434","A93","A",9,3,"[[[1,1],2],1]","vtktmts","mvts","kr","false"
"7475","A94","C",2,0,"0","k","ktsv","mr","true"
"7476","A94","C",2,0,"1","t","ktsv","mr","true"
"7477","A94","C",2,0,"2","s","ktsv","mr","true"
"7478","A94","C",2,0,"3","v","ktsv","mr","true"
"7479","A94","C",2,1,"[1,3]","vkt","ktsv","mr","true"
"7480","A94","C",2,1,"[1,[1]]","mkk","ktsv","mr","true"
"7481","A94","C",2,1,"[2,3]","vts","ktsv","mr","true"
"7482","A94","C",2,1,"[0,2]","vks","ktsv","mr","true"
"7483","A94","C",2,1,"[1,2]","vks","ktsv","mr","true"
"7484","A94","C",2,1,"[1,[3]]","ktr","ktsv","mr","true"
"7485","A94","C",2,1,"[2,[0]]","skr","ktsv","mr","true"
"7486","A94","C",2,1,"[3,[2]]","tsr","ktsv","mr","true"
"7487","A94","C",2,1,"[2,0]","vsk","ktsv","mr","false"
"7488","A94","C",2,1,"[0,1]","vkv","ktsv","mr","false"
"7489","A94","C",2,1,"[2,[2]]","mss","ktsv","mr","false"
"7490","A94","C",2,1,"[2,2]","rss","ktsv","mr","false"
"7491","A94","C",2,2,"[[1,[2]],0]","vrsvk","ktsv","mr","true"
"7492","A94","C",2,2,"[[3,[2]],1]","svtvs","ktsv","mr","true"
"7493","A94","C",2,2,"[0,[[1,[3]]]]","ksktk","ktsv","mr","true"
"7494","A94","C",2,2,"[[1,3],2]","vstrk","ktsv","mr","true"
"7495","A94","C",2,2,"[1,[[0,[2]]]]","vsvvr","ktsv","mr","true"
"7496","A94","C",2,2,"[1,[3,[0]]]","ksvtm","ktsv","mr","true"
"7497","A94","C",2,2,"[[0,[0]],1]","vrsvk","ktsv","mr","true"
"7498","A94","C",2,2,"[[1,1],[3]]","vkrrs","ktsv","mr","true"
"7499","A94","C",2,2,"[1,[2,[2]]]","vrkts","ktsv","mr","false"
"7500","A94","C",2,2,"[3,[[0,[0]]]]","rkkrv","ktsv","mr","false"
"7501","A94","C",2,2,"[[3,[3]],[2]]","vrrkk","ktsv","mr","false"
"7502","A94","C",2,2,"[1,[3,3]]","vrstt","ktsv","mr","false"
"7503","A94","C",2,3,"[0,[[[2,[1]],0]]]","rrvkkrr","ktsv","mr","false"
"7504","A94","C",2,3,"[2,[[2,[1,[3]]]]]","vkkrssv","ktsv","mr","false"
"7505","A94","C",2,3,"[0,[[0,1],[1]]]","kvrssvk","ktsv","mr","false"
"7506","A94","C",2,3,"[3,[0,[[1,1]]]]","vssvktt","ktsv","mr","false"
"7507","A94","C",2,3,"[0,[[3,[2]],[2]]]","rvkkttk","ktsv","mr","false"
"7508","A94","C",2,3,"[[0,[1,2]],[3]]","vvktvrr","ktsv","mr","false"
"7509","A94","C",2,3,"[[[2,[1]],[3]],[2]]","ktvktvr","ktsv","mr","false"
"7510","A94","C",2,3,"[3,[[3,[0,[3]]]]]","kkvvkkt","ktsv","mr","false"
"7511","A94","C",2,3,"[[0,[2,[0]]],[1]]","kkvsrvv","ktsv","mr","false"
"7512","A94","C",2,3,"[1,[[[0,1],[3]]]]","vvksvtk","ktsv","mr","false"
"7513","A94","C",2,3,"[[[1,3],1],1]","kvstkvr","ktsv","mr","false"
"7514","A94","C",2,3,"[[[1,1],2],1]","kkvsktk","ktsv","mr","false"
"7555","A95","D",1,0,"0","v","vskm","tr","true"
"7556","A95","D",1,0,"1","s","vskm","tr","true"
"7557","A95","D",1,0,"2","k","vskm","tr","true"
"7558","A95","D",1,0,"3","m","vskm","tr","true"
"7559","A95","D",1,1,"[1,3]","sts","vskm","tr","true"
"7560","A95","D",1,1,"[1,[1]]","rtv","vskm","tr","true"
"7561","A95","D",1,1,"[2,3]","smv","vskm","tr","true"
"7562","A95","D",1,1,"[0,2]","rvs","vskm","tr","true"
"7563","A95","D",1,1,"[1,2]","kms","vskm","tr","true"
"7564","A95","D",1,1,"[1,[3]]","skm","vskm","tr","true"
"7565","A95","D",1,1,"[2,[0]]","mvs","vskm","tr","true"
"7566","A95","D",1,1,"[3,[2]]","vst","vskm","tr","true"
"7567","A95","D",1,1,"[2,0]","str","vskm","tr","false"
"7568","A95","D",1,1,"[0,1]","trt","vskm","tr","false"
"7569","A95","D",1,1,"[2,[2]]","mrt","vskm","tr","false"
"7570","A95","D",1,1,"[2,2]","ssm","vskm","tr","false"
"7571","A95","D",1,2,"[[1,[2]],0]","rkkkk","vskm","tr","true"
"7572","A95","D",1,2,"[[3,[2]],1]","svssr","vskm","tr","true"
"7573","A95","D",1,2,"[0,[[1,[3]]]]","rmvrs","vskm","tr","true"
"7574","A95","D",1,2,"[[1,3],2]","rmvtm","vskm","tr","true"
"7575","A95","D",1,2,"[1,[[0,[2]]]]","vmrss","vskm","tr","true"
"7576","A95","D",1,2,"[1,[3,[0]]]","skksm","vskm","tr","true"
"7577","A95","D",1,2,"[[0,[0]],1]","vmssv","vskm","tr","true"
"7578","A95","D",1,2,"[[1,1],[3]]","ssrrr","vskm","tr","true"
"7579","A95","D",1,2,"[1,[2,[2]]]","smmsk","vskm","tr","false"
"7580","A95","D",1,2,"[3,[[0,[0]]]]","tkmvm","vskm","tr","false"
"7581","A95","D",1,2,"[[3,[3]],[2]]","stkkv","vskm","tr","false"
"7582","A95","D",1,2,"[1,[3,3]]","vstks","vskm","tr","false"
"7583","A95","D",1,3,"[0,[[[2,[1]],0]]]","rttrrrv","vskm","tr","false"
"7584","A95","D",1,3,"[2,[[2,[1,[3]]]]]","tsmvrrr","vskm","tr","false"
"7585","A95","D",1,3,"[0,[[0,1],[1]]]","trttkkk","vskm","tr","false"
"7586","A95","D",1,3,"[3,[0,[[1,1]]]]","rvssrrr","vskm","tr","false"
"7587","A95","D",1,3,"[0,[[3,[2]],[2]]]","smssttk","vskm","tr","false"
"7588","A95","D",1,3,"[[0,[1,2]],[3]]","rsstssm","vskm","tr","false"
"7589","A95","D",1,3,"[[[2,[1]],[3]],[2]]","svmsstk","vskm","tr","false"
"7590","A95","D",1,3,"[3,[[3,[0,[3]]]]]","krrrmvv","vskm","tr","false"
"7591","A95","D",1,3,"[[0,[2,[0]]],[1]]","rtkkmvm","vskm","tr","false"
"7592","A95","D",1,3,"[1,[[[0,1],[3]]]]","mrstttr","vskm","tr","false"
"7593","A95","D",1,3,"[[[1,3],1],1]","mrttkkk","vskm","tr","false"
"7594","A95","D",1,3,"[[[1,1],2],1]","smvvstt","vskm","tr","false"
"7635","A96","E",4,0,"0","k","kvsm","tr","true"
"7636","A96","E",4,0,"1","v","kvsm","tr","true"
"7637","A96","E",4,0,"2","s","kvsm","tr","true"
"7638","A96","E",4,0,"3","m","kvsm","tr","true"
"7639","A96","E",4,1,"[1,3]","vmk","kvsm","tr","true"
"7640","A96","E",4,1,"[1,[1]]","vtv","kvsm","tr","true"
"7641","A96","E",4,1,"[2,3]","skm","kvsm","tr","true"
"7642","A96","E",4,1,"[0,2]","kss","kvsm","tr","true"
"7643","A96","E",4,1,"[1,2]","vks","kvsm","tr","true"
"7644","A96","E",4,1,"[1,[3]]","vtm","kvsm","tr","true"
"7645","A96","E",4,1,"[2,[0]]","stk","kvsm","tr","true"
"7646","A96","E",4,1,"[3,[2]]","mts","kvsm","tr","true"
"7647","A96","E",4,1,"[2,0]","msk","kvsm","tr","false"
"7648","A96","E",4,1,"[0,1]","ksv","kvsm","tr","false"
"7649","A96","E",4,1,"[2,[2]]","sts","kvsm","tr","false"
"7650","A96","E",4,1,"[2,2]","sks","kvsm","tr","false"
"7651","A96","E",4,2,"[[1,[2]],0]","vtsrk","kvsm","tr","true"
"7652","A96","E",4,2,"[[3,[2]],1]","mtsrv","kvsm","tr","true"
"7653","A96","E",4,2,"[0,[[1,[3]]]]","ktvtm","kvsm","tr","true"
"7654","A96","E",4,2,"[[1,3],2]","vsmss","kvsm","tr","true"
"7655","A96","E",4,2,"[1,[[0,[2]]]]","vtkts","kvsm","tr","true"
"7656","A96","E",4,2,"[1,[3,[0]]]","vrmtk","kvsm","tr","true"
"7657","A96","E",4,2,"[[0,[0]],1]","ktkrv","kvsm","tr","true"
"7658","A96","E",4,2,"[[1,1],[3]]","vsvtm","kvsm","tr","true"
"7659","A96","E",4,2,"[1,[2,[2]]]","vrsts","kvsm","tr","false"
"7660","A96","E",4,2,"[3,[[0,[0]]]]","mtvtv","kvsm","tr","false"
"7661","A96","E",4,2,"[[3,[3]],[2]]","mtmts","kvsm","tr","false"
"7662","A96","E",4,2,"[1,[3,3]]","vsmsm","kvsm","tr","false"
"7663","A96","E",4,3,"[0,[[[2,[1]],0]]]","stvrktk","kvsm","tr","false"
"7664","A96","E",4,3,"[2,[[2,[1,[3]]]]]","stsrvtm","kvsm","tr","false"
"7665","A96","E",4,3,"[0,[[0,1],[1]]]","vsvsvtv","kvsm","tr","false"
"7666","A96","E",4,3,"[3,[0,[[1,1]]]]","msvtvvr","kvsm","tr","false"
"7667","A96","E",4,3,"[0,[[3,[2]],[2]]]","krmtsts","kvsm","tr","false"
"7668","A96","E",4,3,"[[0,[1,2]],[3]]","ksvsstm","kvsm","tr","false"
"7669","A96","E",4,3,"[[[2,[1]],[3]],[2]]","stvtmts","kvsm","tr","false"
"7670","A96","E",4,3,"[3,[[3,[0,[3]]]]]","mtmrktm","kvsm","tr","false"
"7671","A96","E",4,3,"[[0,[2,[0]]],[1]]","krstktv","kvsm","tr","false"
"7672","A96","E",4,3,"[1,[[[0,1],[3]]]]","vtksvtm","kvsm","tr","false"
"7673","A96","E",4,3,"[[[1,3],1],1]","vsmsvsv","kvsm","tr","false"
"7674","A96","E",4,3,"[[[1,1],2],1]","vsvssvv","kvsm","tr","false"
"7715","A97","C",6,0,"0","k","ktsv","mr","true"
"7716","A97","C",6,0,"1","t","ktsv","mr","true"
"7717","A97","C",6,0,"2","s","ktsv","mr","true"
"7718","A97","C",6,0,"3","v","ktsv","mr","true"
"7719","A97","C",6,1,"[1,3]","tmv","ktsv","mr","true"
"7720","A97","C",6,1,"[1,[1]]","trt","ktsv","mr","true"
"7721","A97","C",6,1,"[2,3]","smv","ktsv","mr","true"
"7722","A97","C",6,1,"[0,2]","kms","ktsv","mr","true"
"7723","A97","C",6,1,"[1,2]","tms","ktsv","mr","true"
"7724","A97","C",6,1,"[1,[3]]","trv","ktsv","mr","true"
"7725","A97","C",6,1,"[2,[0]]","srk","ktsv","mr","true"
"7726","A97","C",6,1,"[3,[2]]","vrs","ktsv","mr","true"
"7727","A97","C",6,1,"[2,0]","smk","ktsv","mr","false"
"7728","A97","C",6,1,"[0,1]","kmt","ktsv","mr","false"
"7729","A97","C",6,1,"[2,[2]]","srs","ktsv","mr","false"
"7730","A97","C",6,1,"[2,2]","sms","ktsv","mr","false"
"7731","A97","C",6,2,"[[1,[2]],0]","trsmk","ktsv","mr","true"
"7732","A97","C",6,2,"[[3,[2]],1]","vrsmt","ktsv","mr","true"
"7733","A97","C",6,2,"[0,[[1,[3]]]]","krtrv","ktsv","mr","true"
"7734","A97","C",6,2,"[[1,3],2]","tmvms","ktsv","mr","true"
"7735","A97","C",6,2,"[1,[[0,[2]]]]","trkrs","ktsv","mr","true"
"7736","A97","C",6,2,"[1,[3,[0]]]","tmvrk","ktsv","mr","true"
"7737","A97","C",6,2,"[[0,[0]],1]","krkmt","ktsv","mr","true"
"7738","A97","C",6,2,"[[1,1],[3]]","tmtrv","ktsv","mr","true"
"7739","A97","C",6,2,"[1,[2,[2]]]","tmsrs","ktsv","mr","false"
"7740","A97","C",6,2,"[3,[[0,[0]]]]","vrkrk","ktsv","mr","false"
"7741","A97","C",6,2,"[[3,[3]],[2]]","vrvrs","ktsv","mr","false"
"7742","A97","C",6,2,"[1,[3,3]]","tmvmv","ktsv","mr","false"
"7743","A97","C",6,3,"[0,[[[2,[1]],0]]]","krsrtmk","ktsv","mr","false"
"7744","A97","C",6,3,"[2,[[2,[1,[3]]]]]","srsmtrv","ktsv","mr","false"
"7745","A97","C",6,3,"[0,[[0,1],[1]]]","krkmtrt","ktsv","mr","false"
"7746","A97","C",6,3,"[3,[0,[[1,1]]]]","vmkrtmt","ktsv","mr","false"
"7747","A97","C",6,3,"[0,[[3,[2]],[2]]]","kmvrsrs","ktsv","mr","false"
"7748","A97","C",6,3,"[[0,[1,2]],[3]]","kmtmsrv","ktsv","mr","false"
"7749","A97","C",6,3,"[[[2,[1]],[3]],[2]]","srtrvrs","ktsv","mr","false"
"7750","A97","C",6,3,"[3,[[3,[0,[3]]]]]","vrvmkrv","ktsv","mr","false"
"7751","A97","C",6,3,"[[0,[2,[0]]],[1]]","kmsrkrs","ktsv","mr","false"
"7752","A97","C",6,3,"[1,[[[0,1],[3]]]]","trkmtrv","ktsv","mr","false"
"7753","A97","C",6,3,"[[[1,3],1],1]","tmvmtmt","ktsv","mr","false"
"7754","A97","C",6,3,"[[[1,1],2],1]","tmtmsmt","ktsv","mr","false"
"7795","A98","F",7,0,"0","s","svmk","tr","true"
"7796","A98","F",7,0,"1","v","svmk","tr","true"
"7797","A98","F",7,0,"2","m","svmk","tr","true"
"7798","A98","F",7,0,"3","k","svmk","tr","true"
"7799","A98","F",7,1,"[1,3]","vst","svmk","tr","true"
"7800","A98","F",7,1,"[1,[1]]","vvs","svmk","tr","true"
"7801","A98","F",7,1,"[2,3]","rks","svmk","tr","true"
"7802","A98","F",7,1,"[0,2]","vmk","svmk","tr","true"
"7803","A98","F",7,1,"[1,2]","kts","svmk","tr","true"
"7804","A98","F",7,1,"[1,[3]]","krt","svmk","tr","true"
"7805","A98","F",7,1,"[2,[0]]","krs","svmk","tr","true"
"7806","A98","F",7,1,"[3,[2]]","vkt","svmk","tr","true"
"7807","A98","F",7,1,"[2,0]","krr","svmk","tr","false"
"7808","A98","F",7,1,"[0,1]","tkv","svmk","tr","false"
"7809","A98","F",7,1,"[2,[2]]","tmv","svmk","tr","false"
"7810","A98","F",7,1,"[2,2]","mkm","svmk","tr","false"
"7811","A98","F",7,2,"[[1,[2]],0]","vsrks","svmk","tr","true"
"7812","A98","F",7,2,"[[3,[2]],1]","mskrv","svmk","tr","true"
"7813","A98","F",7,2,"[0,[[1,[3]]]]","stmkr","svmk","tr","true"
"7814","A98","F",7,2,"[[1,3],2]","skssk","svmk","tr","true"
"7815","A98","F",7,2,"[1,[[0,[2]]]]","mstrr","svmk","tr","true"
"7816","A98","F",7,2,"[1,[3,[0]]]","rttrk","svmk","tr","true"
"7817","A98","F",7,2,"[[0,[0]],1]","smkst","svmk","tr","true"
"7818","A98","F",7,2,"[[1,1],[3]]","ttvsk","svmk","tr","true"
"7819","A98","F",7,2,"[1,[2,[2]]]","strvr","svmk","tr","false"
"7820","A98","F",7,2,"[3,[[0,[0]]]]","stmvv","svmk","tr","false"
"7821","A98","F",7,2,"[[3,[3]],[2]]","kvkkm","svmk","tr","false"
"7822","A98","F",7,2,"[1,[3,3]]","tkrvk","svmk","tr","false"
"7823","A98","F",7,3,"[0,[[[2,[1]],0]]]","srrvmmm","svmk","tr","false"
"7824","A98","F",7,3,"[2,[[2,[1,[3]]]]]","mmvrktr","svmk","tr","false"
"7825","A98","F",7,3,"[0,[[0,1],[1]]]","ssvvrkt","svmk","tr","false"
"7826","A98","F",7,3,"[3,[0,[[1,1]]]]","tmmvvsr","svmk","tr","false"
"7827","A98","F",7,3,"[0,[[3,[2]],[2]]]","ssrrkmt","svmk","tr","false"
"7828","A98","F",7,3,"[[0,[1,2]],[3]]","rskkrvs","svmk","tr","false"
"7829","A98","F",7,3,"[[[2,[1]],[3]],[2]]","svvvkkm","svmk","tr","false"
"7830","A98","F",7,3,"[3,[[3,[0,[3]]]]]","rvvkmtk","svmk","tr","false"
"7831","A98","F",7,3,"[[0,[2,[0]]],[1]]","rskrvvs","svmk","tr","false"
"7832","A98","F",7,3,"[1,[[[0,1],[3]]]]","vstmtrr","svmk","tr","false"
"7833","A98","F",7,3,"[[[1,3],1],1]","vrtmrtt","svmk","tr","false"
"7834","A98","F",7,3,"[[[1,1],2],1]","tttmrrv","svmk","tr","false"
"7875","A99","D",10,0,"0","r","rvtk","sm","true"
"7876","A99","D",10,0,"1","v","rvtk","sm","true"
"7877","A99","D",10,0,"2","t","rvtk","sm","true"
"7878","A99","D",10,0,"3","k","rvtk","sm","true"
"7879","A99","D",10,1,"[1,3]","vmk","rvtk","sm","true"
"7880","A99","D",10,1,"[1,[1]]","vsv","rvtk","sm","true"
"7881","A99","D",10,1,"[2,3]","tmk","rvtk","sm","true"
"7882","A99","D",10,1,"[0,2]","rmt","rvtk","sm","true"
"7883","A99","D",10,1,"[1,2]","vrt","rvtk","sm","true"
"7884","A99","D",10,1,"[1,[3]]","vsk","rvtk","sm","true"
"7885","A99","D",10,1,"[2,[0]]","tsr","rvtk","sm","true"
"7886","A99","D",10,1,"[3,[2]]","kst","rvtk","sm","true"
"7887","A99","D",10,1,"[2,0]","tmr","rvtk","sm","false"
"7888","A99","D",10,1,"[0,1]","rmv","rvtk","sm","false"
"7889","A99","D",10,1,"[2,[2]]","tst","rvtk","sm","false"
"7890","A99","D",10,1,"[2,2]","tmt","rvtk","sm","false"
"7891","A99","D",10,2,"[[1,[2]],0]","vstmr","rvtk","sm","true"
"7892","A99","D",10,2,"[[3,[2]],1]","kstmv","rvtk","sm","true"
"7893","A99","D",10,2,"[0,[[1,[3]]]]","rsvsk","rvtk","sm","true"
"7894","A99","D",10,2,"[[1,3],2]","vmkmt","rvtk","sm","true"
"7895","A99","D",10,2,"[1,[[0,[2]]]]","vsrst","rvtk","sm","true"
"7896","A99","D",10,2,"[1,[3,[0]]]","vmksr","rvtk","sm","true"
"7897","A99","D",10,2,"[[0,[0]],1]","rsrmv","rvtk","sm","true"
"7898","A99","D",10,2,"[[1,1],[3]]","vmvsk","rvtk","sm","true"
"7899","A99","D",10,2,"[1,[2,[2]]]","vmtst","rvtk","sm","false"
"7900","A99","D",10,2,"[3,[[0,[0]]]]","ksrsr","rvtk","sm","false"
"7901","A99","D",10,2,"[[3,[3]],[2]]","kskst","rvtk","sm","false"
"7902","A99","D",10,2,"[1,[3,3]]","vmkmk","rvtk","sm","false"
"7903","A99","D",10,3,"[0,[[[2,[1]],0]]]","rstsvmr","rvtk","sm","false"
"7904","A99","D",10,3,"[2,[[2,[1,[3]]]]]","tstmvsk","rvtk","sm","false"
"7905","A99","D",10,3,"[0,[[0,1],[1]]]","rmrmvsv","rvtk","sm","false"
"7906","A99","D",10,3,"[3,[0,[[1,1]]]]","kmrsvmv","rvtk","sm","false"
"7907","A99","D",10,3,"[0,[[3,[2]],[2]]]","rmkstst","rvtk","sm","false"
"7908","A99","D",10,3,"[[0,[1,2]],[3]]","rmvmtsk","rvtk","sm","false"
"7909","A99","D",10,3,"[[[2,[1]],[3]],[2]]","tsvskst","rvtk","sm","false"
"7910","A99","D",10,3,"[3,[[3,[0,[3]]]]]","kskmrsk","rvtk","sm","false"
"7911","A99","D",10,3,"[[0,[2,[0]]],[1]]","rmtsrsv","rvtk","sm","false"
"7912","A99","D",10,3,"[1,[[[0,1],[3]]]]","vsrmvsk","rvtk","sm","false"
"7913","A99","D",10,3,"[[[1,3],1],1]","vmkmvmv","rvtk","sm","false"
"7914","A99","D",10,3,"[[[1,1],2],1]","vmvmtmv","rvtk","sm","false"
"118","B_0","B",0,0,"0","t","tvsk","mr","true"
"249","B_0","B",0,0,"1","v","tvsk","mr","true"
"329","B_0","B",0,0,"2","s","tvsk","mr","true"
"414","B_0","B",0,0,"3","k","tvsk","mr","true"
"514","B_0","B",0,1,"[1,3]","mkv","tvsk","mr","true"
"614","B_0","B",0,1,"[1,[1]]","vrv","tvsk","mr","true"
"714","B_0","B",0,1,"[2,3]","kms","tvsk","mr","true"
"85","B_0","B",0,1,"[0,2]","tms","tvsk","mr","true"
"95","B_0","B",0,1,"[1,2]","vsm","tvsk","mr","true"
"105","B_0","B",0,1,"[1,[3]]","vrk","tvsk","mr","true"
"119","B_0","B",0,1,"[2,[0]]","rts","tvsk","mr","true"
"1214","B_0","B",0,1,"[3,[2]]","rsk","tvsk","mr","true"
"1314","B_0","B",0,1,"[2,0]","mst","tvsk","mr","false"
"1444","B_0","B",0,1,"[0,1]","mtv","tvsk","mr","false"
"1524","B_0","B",0,1,"[2,[2]]","rss","tvsk","mr","false"
"165","B_0","B",0,1,"[2,2]","sms","tvsk","mr","false"
"175","B_0","B",0,2,"[[1,[2]],0]","rmtsv","tvsk","mr","true"
"185","B_0","B",0,2,"[[3,[2]],1]","smrvk","tvsk","mr","true"
"195","B_0","B",0,2,"[0,[[1,[3]]]]","rktrv","tvsk","mr","true"
"2014","B_0","B",0,2,"[[1,3],2]","mskvm","tvsk","mr","true"
"2114","B_0","B",0,2,"[1,[[0,[2]]]]","rrtvs","tvsk","mr","true"
"2243","B_0","B",0,2,"[1,[3,[0]]]","rvtkm","tvsk","mr","true"
"2323","B_0","B",0,2,"[[0,[0]],1]","mvtrt","tvsk","mr","true"
"2410","B_0","B",0,2,"[[1,1],[3]]","vkvrm","tvsk","mr","true"
"255","B_0","B",0,2,"[1,[2,[2]]]","rsvsm","tvsk","mr","false"
"265","B_0","B",0,2,"[3,[[0,[0]]]]","kttrr","tvsk","mr","false"
"275","B_0","B",0,2,"[[3,[3]],[2]]","ksrkr","tvsk","mr","false"
"2814","B_0","B",0,2,"[1,[3,3]]","kvmkm","tvsk","mr","false"
"2914","B_0","B",0,3,"[0,[[[2,[1]],0]]]","rrsvmtt","tvsk","mr","false"
"3043","B_0","B",0,3,"[2,[[2,[1,[3]]]]]","krvmsrs","tvsk","mr","false"
"3123","B_0","B",0,3,"[0,[[0,1],[1]]]","vvmttmr","tvsk","mr","false"
"3210","B_0","B",0,3,"[3,[0,[[1,1]]]]","mkrmvvt","tvsk","mr","false"
"335","B_0","B",0,3,"[0,[[3,[2]],[2]]]","ssrrktm","tvsk","mr","false"
"345","B_0","B",0,3,"[[0,[1,2]],[3]]","mvkrtms","tvsk","mr","false"
"355","B_0","B",0,3,"[[[2,[1]],[3]],[2]]","rvsrkrs","tvsk","mr","false"
"3612","B_0","B",0,3,"[3,[[3,[0,[3]]]]]","kkmrktr","tvsk","mr","false"
"3712","B_0","B",0,3,"[[0,[2,[0]]],[1]]","rvtstmr","tvsk","mr","false"
"3841","B_0","B",0,3,"[1,[[[0,1],[3]]]]","rvmvrkt","tvsk","mr","false"
"3922","B_0","B",0,3,"[[[1,3],1],1]","mmvvmkv","tvsk","mr","false"
"405","B_0","B",0,3,"[[[1,1],2],1]","vmvvsmm","tvsk","mr","false"
"1","C_0","C",0,0,"0","t","tvsk","mr","true"
"2","C_0","C",0,0,"1","v","tvsk","mr","true"
"3","C_0","C",0,0,"2","s","tvsk","mr","true"
"4","C_0","C",0,0,"3","k","tvsk","mr","true"
"5","C_0","C",0,1,"[1,3]","kmv","tvsk","mr","true"
"6","C_0","C",0,1,"[1,[1]]","vvr","tvsk","mr","true"
"7","C_0","C",0,1,"[2,3]","ksm","tvsk","mr","true"
"8","C_0","C",0,1,"[0,2]","mst","tvsk","mr","true"
"9","C_0","C",0,1,"[1,2]","mvs","tvsk","mr","true"
"10","C_0","C",0,1,"[1,[3]]","rvk","tvsk","mr","true"
"11","C_0","C",0,1,"[2,[0]]","tsr","tvsk","mr","true"
"12","C_0","C",0,1,"[3,[2]]","ksr","tvsk","mr","true"
"13","C_0","C",0,1,"[2,0]","mts","tvsk","mr","false"
"14","C_0","C",0,1,"[0,1]","tvm","tvsk","mr","false"
"15","C_0","C",0,1,"[2,[2]]","rss","tvsk","mr","false"
